word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8
"קווי",0.111111111111111,0,0.555555555555556,0,0.555555555555556,0,0.545454545454545,1
"קווך",0.111111111111111,0,0.555555555555556,0,0.555555555555556,0,0.818181818181818,1
"קוום",0.111111111111111,0,0.555555555555556,0,0.555555555555556,0,0.777777777777778,0
"קוון",0.111111111111111,0,0.555555555555556,0,0.555555555555556,0,0.666666666666667,0
"קוות",0.111111111111111,0,0.555555555555556,0,0.555555555555556,0,0.8,2
"קוזז",0.111111111111111,0,0.555555555555556,0,0.1,2,0.1,2
"קוזק",0.111111111111111,0,0.555555555555556,0,0.1,2,0.111111111111111,0
"קוטב",0.111111111111111,0,0.555555555555556,0,0.444444444444444,0,0.3,2
"קוטג'",0.111111111111111,0,0.555555555555556,0,0.444444444444444,0,0.272727272727273,1
"קוטל",0.111111111111111,0,0.555555555555556,0,0.444444444444444,0,0.727272727272727,1
"קוטם",0.111111111111111,0,0.555555555555556,0,0.444444444444444,0,0.777777777777778,0
"קוטן",0.111111111111111,0,0.555555555555556,0,0.444444444444444,0,0.666666666666667,0
"קוטע",0.111111111111111,0,0.555555555555556,0,0.444444444444444,0,0.454545454545455,1
"קוטף",0.111111111111111,0,0.555555555555556,0,0.444444444444444,0,0.909090909090909,1
"קוטר",0.111111111111111,0,0.555555555555556,0,0.444444444444444,0,0.222222222222222,0
"קוים",0.111111111111111,0,0.555555555555556,0,0.545454545454545,1,0.777777777777778,0
"קולב",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.3,2
"קולג'",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.272727272727273,1
"קולד",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.181818181818182,1
"קולה",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.4,2
"קולו",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.555555555555556,0
"קולז'",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.1,2
"קולח",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.636363636363636,1
"קולט",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.444444444444444,0
"קולי",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.545454545454545,1
"קולך",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.818181818181818,1
"קולל",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.727272727272727,1
"קולם",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.777777777777778,0
"קולן",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.666666666666667,0
"קולע",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.454545454545455,1
"קולף",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.909090909090909,1
"קולר",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.222222222222222,0
"קולת",0.111111111111111,0,0.555555555555556,0,0.727272727272727,1,0.8,2
"קומה",0.111111111111111,0,0.555555555555556,0,0.6,2,0.4,2
"קומו",0.111111111111111,0,0.555555555555556,0,0.6,2,0.555555555555556,0
"קומח",0.111111111111111,0,0.555555555555556,0,0.6,2,0.636363636363636,1
"קומט",0.111111111111111,0,0.555555555555556,0,0.6,2,0.444444444444444,0
"קומי",0.111111111111111,0,0.555555555555556,0,0.6,2,0.545454545454545,1
"קומך",0.111111111111111,0,0.555555555555556,0,0.6,2,0.818181818181818,1
"קומם",0.111111111111111,0,0.555555555555556,0,0.6,2,0.777777777777778,0
"קומן",0.111111111111111,0,0.555555555555556,0,0.6,2,0.666666666666667,0
"קומץ",0.111111111111111,0,0.555555555555556,0,0.6,2,0.9,2
"קומר",0.111111111111111,0,0.555555555555556,0,0.6,2,0.222222222222222,0
"קומת",0.111111111111111,0,0.555555555555556,0,0.6,2,0.8,2
"קונה",0.111111111111111,0,0.555555555555556,0,0.5,2,0.4,2
"קונח",0.111111111111111,0,0.555555555555556,0,0.5,2,0.636363636363636,1
"קוני",0.111111111111111,0,0.555555555555556,0,0.5,2,0.545454545454545,1
"קונך",0.111111111111111,0,0.555555555555556,0,0.5,2,0.818181818181818,1
"קונם",0.111111111111111,0,0.555555555555556,0,0.5,2,0.777777777777778,0
"קונן",0.111111111111111,0,0.555555555555556,0,0.5,2,0.666666666666667,0
"קונס",0.111111111111111,0,0.555555555555556,0,0.5,2,0.2,2
"קונץ",0.111111111111111,0,0.555555555555556,0,0.5,2,0.9,2
"קונת",0.111111111111111,0,0.555555555555556,0,0.5,2,0.8,2
"קוסם",0.111111111111111,0,0.555555555555556,0,0.2,2,0.777777777777778,0
"קופ""ג",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.272727272727273,1
"קופ""ח",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.636363636363636,1
"קופא",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.333333333333333,0
"קופד",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.181818181818182,1
"קופה",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.4,2
"קופו",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.555555555555556,0
"קופח",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.636363636363636,1
"קופי",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.545454545454545,1
"קופך",0.111111111111111,0,0.555555555555556,0,0.888888888888889,0,0.818181818181818,1
